Litterakoodi;Litteraselite;Koodi;Selite;Määrä;Yksikkö;Työ €/h;Työ €/yks.;Työ €;Aine €/yks.;Aine €;Alih €/yks.;Alih €;Vmiehet €/yks.;Vmiehet €;Muu €;Summa
4300;Puuovet;43002012;Huoneisto-ovi 10-11x21M;43,00;kpl;0,000;0,00;0,00;600,00;25 800,00;0,00;0,00;0,00;0,00;0,00;25 800,00
4300;Puuovet;4300301;Väliovi VO  7/10x21, laakaovi, karmi 92mm;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4300;Puuovet;43003010;Väliovet, ASENNUS;61,00;kpl;0,000;0,00;0,00;2,00;122,00;44,04;2 686,44;0,00;0,00;0,00;2 808,44
4300;Puuovet;43003012;Väliovi VO 7/10x21, laakaovi, karmi 92mm;61,00;kpl;0,000;0,00;0,00;80,00;4 880,00;0,00;0,00;0,00;0,00;0,00;4 880,00
4300;Puuovet;4300305;Kostean tilan väliovi VO-K 9 x 21;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4300;Puuovet;43003050;Kostean tilan väliovet, ASENNUS;50,00;kpl;0,000;0,00;0,00;2,00;100,00;44,04;2 202,00;0,00;0,00;0,00;2 302,00
4300;Puuovet;43003051;Välioven kostean tilan kynnys;50,00;kpl;0,000;0,00;0,00;20,00;1 000,00;20,00;1 000,00;0,00;0,00;0,00;2 000,00
4300;Puuovet;43003052;Kostean tilan väliovi VO-K 9 x 21;50,00;kpl;0,000;0,00;0,00;110,00;5 500,00;0,00;0,00;0,00;0,00;0,00;5 500,00
4300;Puuovet;4300306;Löylyhuoneen lasiovi, korkea pystyvedin,  M8x19;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4300;Puuovet;43003060;Saunan lasioven ASENNUS;17,00;kpl;0,000;0,00;0,00;2,00;34,00;67,04;1 139,68;0,00;0,00;0,00;1 173,68
4300;Puuovet;43003062;Löylyhuoneen lasiovi, korkea pystyvedin,  M8x19;17,00;kpl;0,000;0,00;0,00;150,00;2 550,00;0,00;0,00;0,00;0,00;0,00;2 550,00
4300;Puuovet;4300501;Liukuovi M9 x 21, Seinäkiinnitteinen;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4300;Puuovet;43005010;Väliovet, ASENNUS;5,00;kpl;0,000;0,00;0,00;2,00;10,00;45,00;225,00;0,00;0,00;0,00;235,00
4300;Puuovet;43005013;Liukuovi M9 x 21, Seinäkiinnitteinen;5,00;kpl;0,000;0,00;0,00;180,00;900,00;0,00;0,00;0,00;0,00;0,00;900,00
4300;Puuovet;43009001;Sisäovien haalaus;176,00;kpl;0,000;0,00;0,00;0,00;0,00;15,00;2 640,00;0,00;0,00;0,00;2 640,00
4330;Metalliovet, -ikkunat ja lasiseinät;4330151;MLS-Alumiinilasiseinä 8,2m x 13,8m;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4330;Metalliovet, -ikkunat ja lasiseinät;43301510;MLS-Alumiinilasiseinä 8,2m x 13,8m;11,32;m2;0,000;0,00;0,00;500,00;5 658,00;0,00;0,00;0,00;0,00;0,00;5 658,00
4330;Metalliovet, -ikkunat ja lasiseinät;43301511;MLS Alumiinilasiseinä, ASENNUS;1,00;kpl;0,000;0,00;0,00;0,00;0,00;510,00;510,00;0,00;0,00;0,00;510,00
4330;Metalliovet, -ikkunat ja lasiseinät;43301512;Alumiinilasiseinän sisäpuolen pellitykset;29,24;jm;0,000;0,00;0,00;0,00;0,00;6,90;201,76;0,00;0,00;0,00;201,76
4330;Metalliovet, -ikkunat ja lasiseinät;43303012;Metallisen ulko-oven sisäpuolen pellitykset;23,60;jm;0,000;0,00;0,00;0,00;0,00;6,90;162,84;0,00;0,00;0,00;162,84
4330;Metalliovet, -ikkunat ja lasiseinät;43303021;Alumiini ulko-ovi, ASENNUS;1,00;kpl;0,000;0,00;0,00;0,00;0,00;194,80;194,80;0,00;0,00;0,00;194,80
4330;Metalliovet, -ikkunat ja lasiseinät;4330303;Alumiini-ulko-ovi 10+2 x 23M , Lasiaukolla;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4330;Metalliovet, -ikkunat ja lasiseinät;43303030;Alumiini-ulko-ovi 10+2 x 23M, Lasiaukolla;1,00;kpl;0,000;0,00;0,00;2 000,00;2 000,00;0,00;0,00;0,00;0,00;0,00;2 000,00
4330;Metalliovet, -ikkunat ja lasiseinät;4330304;Alumiini-ulko-ovi 10 x 23M;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4330;Metalliovet, -ikkunat ja lasiseinät;43303040;Alumiini-ulko-ovi 10 x 23M,;2,00;kpl;0,000;0,00;0,00;0,00;0,00;1 250,00;2 500,00;0,00;0,00;0,00;2 500,00
4330;Metalliovet, -ikkunat ja lasiseinät;43303041;Alumiini ulko-ovi, ASENNUS;2,00;kpl;0,000;0,00;0,00;0,00;0,00;186,80;373,60;0,00;0,00;0,00;373,60
4330;Metalliovet, -ikkunat ja lasiseinät;4330305;SPI-Savunpoistoikkunat;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4330;Metalliovet, -ikkunat ja lasiseinät;43303050;SPI-Savunpoistoikkunat;3,00;kpl;0,000;0,00;0,00;0,00;0,00;1 000,00;3 000,00;0,00;0,00;0,00;3 000,00
4330;Metalliovet, -ikkunat ja lasiseinät;43303051;SPI-Savunpoistoikkunat ASENNUS;3,00;kpl;0,000;0,00;0,00;0,00;0,00;186,80;560,40;0,00;0,00;0,00;560,40
4330;Metalliovet, -ikkunat ja lasiseinät;43303600;Parvekelaatan ja seinänvierustan tiivistyspellitys LL=100-200;136,76;jm;0,000;0,00;0,00;0,00;0,00;9,06;1 239,03;0,00;0,00;0,00;1 239,03
4330;Metalliovet, -ikkunat ja lasiseinät;43307020;Parvekkeiden poistumistieluukut;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4330;Metalliovet, -ikkunat ja lasiseinät;4330803;TVO-  Teräksinen väliovi [EI30] 10x21;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4330;Metalliovet, -ikkunat ja lasiseinät;43308030;Teräksinen väliovi [EI30] 10x21;5,00;kpl;0,000;0,00;0,00;500,00;2 500,00;0,00;0,00;0,00;0,00;0,00;2 500,00
4330;Metalliovet, -ikkunat ja lasiseinät;4330810;TVO- Teräksinen väliovi [EI60] 10x21;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4330;Metalliovet, -ikkunat ja lasiseinät;43308101;Teräksinen väliovi [EI60] 10x21;2,00;kpl;0,000;0,00;0,00;510,00;1 020,00;0,00;0,00;0,00;0,00;0,00;1 020,00
4330;Metalliovet, -ikkunat ja lasiseinät;4330823;TVPO- (MO)  Teräksinen pariväliovi [EI30] 14x21;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4330;Metalliovet, -ikkunat ja lasiseinät;43308230;TVPO- (MO)  Teräksinen pariväliovi [EI30] 14x21;3,00;kpl;0,000;0,00;0,00;1 200,00;3 600,00;0,00;0,00;0,00;0,00;0,00;3 600,00
4330;Metalliovet, -ikkunat ja lasiseinät;43308991;Teräksinen väliovi, ASENNUS;10,00;kpl;0,000;0,00;0,00;0,00;0,00;150,00;1 500,00;0,00;0,00;0,00;1 500,00
4330;Metalliovet, -ikkunat ja lasiseinät;43308992;Metallisen välioven pellitykset;104,00;jm;0,000;0,00;0,00;0,00;0,00;6,90;717,60;0,00;0,00;0,00;717,60
4330;Metalliovet, -ikkunat ja lasiseinät;43308993;Metallisen välioven tiivistys ja kittaus;62,00;jm;0,000;0,00;0,00;0,00;0,00;8,00;496,00;0,00;0,00;0,00;496,00
4330;Metalliovet, -ikkunat ja lasiseinät;43330893;Metallisen välioven kynnyspellitys;8,00;jm;0,000;0,00;0,00;0,00;0,00;39,90;319,20;0,00;0,00;0,00;319,20
4360;Lukitukset ja heloitukset;4360102;Lukitus ja heloitusurakka Certego;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4360;Lukitukset ja heloitukset;43601020;Lukitus ja heloitusurakka Certego;43,00;as;0,000;0,00;0,00;0,00;0,00;790,70;34 000,00;0,00;0,00;0,00;34 000,00
4510;Kipsiväliseinät;4510201;Kevyt väliseinä (13+66+13) Tavanomainen;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4510;Kipsiväliseinät;45102010;Kevyen seinän runko + levytys (13+66+13);0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4510;Kipsiväliseinät;45102011;Kevyen seinän runko + levytys (13+66+13) ALIURAKKANA;644,80;m2;0,000;0,00;0,00;9,66;6 227,98;20,00;12 895,99;0,00;0,00;0,00;19 123,97
4510;Kipsiväliseinät;4510203;Kevyt väliseinä (13+66+13) Kuivatila-PSH/WC;535,86;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,83;1,83
4510;Kipsiväliseinät;45102030;Kevyen seinän runko + levytys (13+66+13);0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4510;Kipsiväliseinät;45102031;Kevyen seinän runko + levytys (13+66+13)  ALIURAKKANA;535,86;m2;0,000;0,00;0,00;12,15;6 510,49;20,00;10 717,17;0,00;0,00;0,00;17 227,66
4510;Kipsiväliseinät;4510205;Kevyt väliseinä (66+13) PSH/Kuivatila-Sauna ( PAPERIT JA KOOLAUKSET TOISAALLA );224,70;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,70;2,70
4510;Kipsiväliseinät;45102050;Kevyen seinän runko + levytys (66+13);0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4510;Kipsiväliseinät;45102051;Kevyen seinän runko + levytys (66+13) ALIURAKKANA;224,70;m2;0,000;0,00;0,00;10,39;2 334,27;16,00;3 595,16;0,00;0,00;0,00;5 929,43
4510;Kipsiväliseinät;45102991;Kipsiseinän äänieristemassaus;2 496,81;jm;38,000;1,14;2 846,36;1,05;2 621,65;0,00;0,00;0,00;0,00;0,00;5 468,01
4510;Kipsiväliseinät;4510407;Kevyt väliseinä (13+95+13) [ dB>35, EI 60 ]  Jakotukki ja Ryhmäkeskus seinä;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4510;Kipsiväliseinät;45104070;Kevyt väliseinä (13+95+13) Jakotukki ja Ryhmäkeskus seinä ERISTETTY;155,15;m2;0,000;0,00;0,00;16,96;2 631,45;22,00;3 413,31;0,00;0,00;0,00;6 044,76
4520;Kipsialakatot;4520201;Alaslaskettu kipsikatto, tavanomainen;403,15;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,64;0,64
4520;Kipsialakatot;45202013;Alaslaskun roikotus + vaakakoolaus 25x100  k400;403,15;m2;0,000;0,00;0,00;10,43;4 204,61;0,00;0,00;0,00;0,00;0,00;4 204,61
4520;Kipsialakatot;45202014;Alaslaskun kipsilevytys, 13mm kipsilevy;403,15;m2;0,000;0,00;0,00;3,73;1 501,92;0,00;0,00;0,00;0,00;0,00;1 501,92
4520;Kipsialakatot;45202015;Alaslaskun tarkastusluukut ( asennus levykattoon );0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4520;Kipsialakatot;45202016;Alaslaskettu kipsikatto, Tavanomainen ALIURAKKANA;403,15;m2;0,000;0,00;0,00;0,00;0,00;24,00;9 675,50;0,00;0,00;0,00;9 675,50
4520;Kipsialakatot;45202017;Alaslaskettu kipsikatto, Otsapinnat ALIURAKKANA;321,00;jm;0,000;0,00;0,00;2,41;772,84;18,00;5 778,00;0,00;0,00;0,00;6 550,84
4520;Kipsialakatot;4520250;EI30 Alaslaskettu kipsikatto, 1 KRS PRSH,  ALIURAKKANA;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4520;Kipsialakatot;45202501;Alaslaskun roikotus + vaakakoolaus Teräsranka 66 k400;23,19;m2;0,000;0,00;0,00;11,42;264,94;0,00;0,00;0,00;0,00;0,00;264,94
4520;Kipsialakatot;45202502;Alaslaskun kipsilevytys, 13mm kipsilevy;46,38;m2;0,000;0,00;0,00;3,89;180,48;0,00;0,00;0,00;0,00;0,00;180,48
4520;Kipsialakatot;45202503;Alaslaskun tarkastusluukut ( asennus levykattoon ) EI30;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4520;Kipsialakatot;45202506;Alaslaskettu kipsikatto, EI30 ALIURAKKANA;23,19;m2;0,000;0,00;0,00;0,00;0,00;30,00;695,77;0,00;0,00;0,00;695,77
4520;Kipsialakatot;45202507;Alaslaskettu kipsikatto, EI30 Otsapinnat ALIURAKKANA;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4530;Kipsihormit;4530230;Hormien seinät (66+2x13) Tavanomainen;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4530;Kipsihormit;45302301;Hormien seinät (66+2x13);0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4530;Kipsihormit;45302302;Hormien seinät (66+2x13) ALIURAKKANA;269,35;m2;0,000;0,00;0,00;11,63;3 132,68;26,00;7 003,21;0,00;0,00;0,00;10 135,89
4530;Kipsihormit;45302991;Hormiseinän äänieristemassaus;430,97;jm;38,000;1,14;491,30;1,05;452,52;0,00;0,00;0,00;0,00;0,00;943,82
4540;Muuratut väliseinät;4540403;VS 8 : Kalkkihiekkatiilimuuraus 130mm;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4540;Muuratut väliseinät;45404030;Kalkkihiekkatiilimuuraus 130mm;61,25;m2;0,000;0,00;0,00;41,03;2 513,40;62,22;3 811,22;0,00;0,00;0,00;6 324,63
4600;Irtaimistokopit ja erityisväliseinät;4600101;Irtaimistokopit, teräsverkkoseinälliset;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4600;Irtaimistokopit ja erityisväliseinät;46001010;Irtaimistokopit Kaustisen elementtivalmiste;46,00;as;0,000;0,00;0,00;0,00;0,00;250,00;11 500,00;0,00;0,00;0,00;11 500,00
4700;Kaiteet ja parvekelasitukset;4700102;Sisäpuoliset teräskäsijohteet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47001020;Sisäpuoliset Käsijohteet asennettuna;58,00;jm;0,000;0,00;0,00;0,00;0,00;110,00;6 380,00;0,00;0,00;0,00;6 380,00
4700;Kaiteet ja parvekelasitukset;4700103;Teräspinnakaide H=1200, Sisäpuolinen ja ulkopuoliset;64,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;53,33;53,33
4700;Kaiteet ja parvekelasitukset;47001030;Teräspinnakaide H=1200;64,00;jm;0,000;0,00;0,00;0,00;0,00;220,00;14 080,00;0,00;0,00;0,00;14 080,00
4700;Kaiteet ja parvekelasitukset;4700115;Käsijohde ulkoportaisiin. Maasta kannakoitu;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47001151;Käsijohde ulkoportaisiin. Maasta kannakoitu;10,00;jm;0,000;0,00;0,00;0,00;0,00;160,00;1 600,00;0,00;0,00;0,00;1 600,00
4700;Kaiteet ja parvekelasitukset;4700201;Parvekelasitus Lasikaiteen päälle;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002010;Parvekelasitus Lasikaiteen päälle ML0;165,00;jm;0,000;0,00;0,00;0,00;0,00;270,00;44 550,00;0,00;0,00;0,00;44 550,00
4700;Kaiteet ja parvekelasitukset;47002011;Parvekelasitus Lasikaiteen päälle ML1;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002012;Parvekelasitus Lasikaiteen päälle ML2;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002013;Parvekelasitus Lasikaiteen päälle ML3;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;4700202;Parvekkeen Lasikaide H=1050;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002020;Parvekkeen Lasikaide H=1050,;165,00;jm;0,000;0,00;0,00;0,00;0,00;250,00;41 250,00;0,00;0,00;0,00;41 250,00
4700;Kaiteet ja parvekelasitukset;4700203;Terassilasitus Koko korkeus;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002030;Terassilasitus Koko korkeus  ML0;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002031;Terassilasitus Koko korkeus  ML1;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002032;Terassilasitus Koko korkeus  ML2;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002033;Terassilasitus Koko korkeus  ML3;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002034;Terassilasitus EI 15 kiinteät lisäkustannus;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;4700204;Asuntopihojen Lasiset terassiovet 8x24;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002041;Asuntopihojen Lasiset terassiovet 8x24 asennettuna;3,00;kpl;0,000;0,00;0,00;0,00;0,00;600,00;1 800,00;0,00;0,00;0,00;1 800,00
4700;Kaiteet ja parvekelasitukset;4700205;Parvekkeen Pinnakaide lasikaiteen päälle H=1050;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002050;Parvekkeen Pinnakaide lasikaiteen päälle H=1050;46,00;jm;0,000;0,00;0,00;0,00;0,00;400,00;18 400,00;0,00;0,00;0,00;18 400,00
4700;Kaiteet ja parvekelasitukset;4700302;Asuntopihojen LEGI-aidat;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47003020;Asuntopihojen LEGI-aidat;6,86;jm;0,000;0,00;0,00;0,00;0,00;200,00;1 372,69;0,00;0,00;0,00;1 372,69
4700;Kaiteet ja parvekelasitukset;47005070;Käsijohde Porraselementti Elemento 1;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5110;Vesikattovarusteet, tikkaat yms.;5110101;Katon vesikattovarusteet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5110;Vesikattovarusteet, tikkaat yms.;51101010;Katon huoltosillat;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5110;Vesikattovarusteet, tikkaat yms.;51101012;Katon talotikkaat;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5110;Vesikattovarusteet, tikkaat yms.;51101013;Katon lumiesteet;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5110;Vesikattovarusteet, tikkaat yms.;51101014;Katon ankkurit;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5110;Vesikattovarusteet, tikkaat yms.;51101015;Katon rännikourut;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5110;Vesikattovarusteet, tikkaat yms.;51101016;Katon syöksytorvet;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5110;Vesikattovarusteet, tikkaat yms.;51101017;Parvekkeiden sisäpuolinen vedenpoisto;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5110;Vesikattovarusteet, tikkaat yms.;51101018;Alaslaskun vaakavedot;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5110;Vesikattovarusteet, tikkaat yms.;51101019;Kantikkaat Verhouspellit sadevesikourujen päälle;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5110;Vesikattovarusteet, tikkaat yms.;51101020;Katon vesikattovarusteet ja vedenpoisto KOKONAISURAKKA;1,00;erä;0,000;0,00;0,00;0,00;0,00;4 800,00;4 800,00;0,00;0,00;0,00;4 800,00
5180;Bitumikatteet;5180102;YP 1 : Pukkiristikko-osuuden Bitumikate;705,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5180;Bitumikatteet;518010212;Vesikate VE80, kumibitumikermein;705,00;m2;0,000;0,00;0,00;0,00;0,00;22,58;15 915,38;0,00;0,00;0,00;15 915,38
5180;Bitumikatteet;51801022;Tippapelti pural 0,5mm asennettuna LL=178-208mm;25,00;jm;0,000;0,00;0,00;0,00;0,00;13,00;325,00;0,00;0,00;0,00;325,00
5180;Bitumikatteet;51801023;Reuna- ja räystäspelti limiliitoksin asennettuna pural 0,5mm;80,00;jm;0,000;0,00;0,00;0,00;0,00;15,00;1 200,00;0,00;0,00;0,00;1 200,00
5180;Bitumikatteet;51801024;Liimaus kumibitumilla LH / Pienoiskorotus LH / Tilaajan toimittamat Enkadrain ja XPS-asennukset;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5180;Bitumikatteet;51801025;Vesikatteen värillisten pintakermien ( K-PS 170-5000) lisähinta;705,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5180;Bitumikatteet;51801026;Vilpet asennettuna;10,00;kpl;0,000;0,00;0,00;0,00;0,00;180,00;1 800,00;0,00;0,00;0,00;1 800,00
5180;Bitumikatteet;51801027;Kattopollarit;5,00;kpl;0,000;0,00;0,00;0,00;0,00;250,00;1 250,00;0,00;0,00;0,00;1 250,00
5180;Bitumikatteet;51803171;Vesikate VE20...40, kumibitumikermein;26,54;m2;0,000;0,00;0,00;0,00;0,00;21,00;557,34;0,00;0,00;0,00;557,34
5180;Bitumikatteet;51803172;Tippapelti pural 0,5mm asennettuna LL=178-208mm;17,00;jm;0,000;0,00;0,00;0,00;0,00;13,00;221,00;0,00;0,00;0,00;221,00
5180;Bitumikatteet;51803173;Reuna- ja räystäspelti limiliitoksin asennettuna pural 0,5mm;27,00;jm;0,000;0,00;0,00;0,00;0,00;15,00;405,00;0,00;0,00;0,00;405,00
5180;Bitumikatteet;51803174;Vedeneristyksen seinällenosto VE20...40;17,00;jm;0,000;0,00;0,00;0,00;0,00;8,40;142,80;0,00;0,00;0,00;142,80
5180;Bitumikatteet;51807014;Höyrynsulkukermi;555,23;m2;0,000;0,00;0,00;0,00;0,00;9,50;5 274,67;0,00;0,00;0,00;5 274,67
5240;Märkätilojen laatoitukset;5240101;Märkätilan seinälaatoitus PSH;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5240;Märkätilojen laatoitukset;52401010;Märkätilan seinän Vesieristys;834,17;m2;0,000;0,00;0,00;0,00;0,00;19,50;16 266,25;0,00;0,00;0,00;16 266,25
5240;Märkätilojen laatoitukset;52401011;Märkätilan seinän Laatoitus;834,17;m2;0,000;0,00;0,00;11,50;9 592,92;28,00;23 356,66;0,00;0,00;0,00;32 949,58
5240;Märkätilojen laatoitukset;52401012;Seinälaatoituksen saniteettisilikonit;951,35;m2;0,000;0,00;0,00;1,08;1 030,31;1,00;951,35;0,00;0,00;0,00;1 981,65
5240;Märkätilojen laatoitukset;52401013;PSH laatoituksen kulmalista;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5240;Märkätilojen laatoitukset;52401014;PSH lattiakaivojen kannet;110,00;kpl;0,000;0,00;0,00;15,00;1 650,00;10,00;1 100,00;0,00;0,00;0,00;2 750,00
5240;Märkätilojen laatoitukset;52401015;Laattojen haalauskulut;834,17;m2;32,000;1,28;1 067,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1 067,73
5240;Märkätilojen laatoitukset;5240103;Märkätilan lattialaatoitus PSH + SAUNA;288,56;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;288,56;288,56
5240;Märkätilojen laatoitukset;52401030;Lattialaatoituksen pohjatyöt;288,56;m2;0,000;0,00;0,00;10,00;2 885,59;13,00;3 751,26;0,00;0,00;0,00;6 636,85
5240;Märkätilojen laatoitukset;52401031;Lattialaatoitus 100x100;302,16;m2;0,000;0,00;0,00;16,50;4 985,62;36,00;10 877,71;0,00;0,00;0,00;15 863,33
5240;Märkätilojen laatoitukset;52401032;Lattialaatoituksen vesieriste;302,16;m2;0,000;0,00;0,00;0,00;0,00;17,50;5 287,78;0,00;0,00;0,00;5 287,78
5240;Märkätilojen laatoitukset;52401035;Laattojen haalauskulut;302,16;m2;32,000;1,28;386,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;386,76
5245;Yleisten tilojen laatoitukset;52451013;Laattojen haalauskulut;40,97;m2;32,000;1,28;52,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;52,44
5245;Yleisten tilojen laatoitukset;5245201;Yleisten tilojen lattialaatoitus, PRSH;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5245;Yleisten tilojen laatoitukset;52452011;Lattialaatoituksen pohjatyöt;40,97;m2;32,000;12,80;524,35;10,00;409,65;3,00;122,90;0,00;0,00;0,00;1 056,90
5245;Yleisten tilojen laatoitukset;52452012;Lattialaatoitus 300x600;40,97;m2;32,000;0,64;26,22;36,40;1 491,13;30,00;1 228,95;0,00;0,00;0,00;2 746,30
5245;Yleisten tilojen laatoitukset;52452013;Lattialaatoituksen vesieriste;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5245;Yleisten tilojen laatoitukset;52452014;PRSH laatoituksen alle askeläänimatto;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
